project,version,tracer,kind,weight,zrange,region,available,data type,directory
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,ELG_LOPnotqso,mesh2_spectrum_poles,default-FKP,1.1-1.6,SnoDES,24,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.4-0.6,DES,24,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.4-0.6,N,24,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.4-0.6,S,24,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.4-0.6,SnoDES,24,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.6-0.8,DES,24,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.6-0.8,N,24,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.6-0.8,S,24,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.6-0.8,SnoDES,24,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.8-1.1,DES,24,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.8-1.1,N,24,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.8-1.1,S,24,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP,0.8-1.1,SnoDES,24,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.4-0.6,DES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.4-0.6,GAL040,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.4-0.6,GAL060,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.4-0.6,N,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.4-0.6,NGCnoN,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.4-0.6,S,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.4-0.6,SGCnoDES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.4-0.6,SnoDES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.6-0.8,DES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.6-0.8,GAL040,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.6-0.8,GAL060,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.6-0.8,N,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.6-0.8,NGCnoN,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.6-0.8,S,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.6-0.8,SGCnoDES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.6-0.8,SnoDES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.8-1.1,DES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.8-1.1,GAL040,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.8-1.1,GAL060,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.8-1.1,N,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.8-1.1,NGCnoN,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.8-1.1,S,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.8-1.1,SGCnoDES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_complete,0.8-1.1,SnoDES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.4-0.6,DES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.4-0.6,GAL040,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.4-0.6,GAL060,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.4-0.6,N,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.4-0.6,NGCnoN,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.4-0.6,S,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.4-0.6,SGCnoDES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.4-0.6,SnoDES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.6-0.8,DES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.6-0.8,GAL040,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.6-0.8,GAL060,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.6-0.8,N,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.6-0.8,NGCnoN,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.6-0.8,S,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.6-0.8,SGCnoDES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.6-0.8,SnoDES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.8-1.1,DES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.8-1.1,GAL040,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.8-1.1,GAL060,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.8-1.1,N,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.8-1.1,NGCnoN,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.8-1.1,S,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.8-1.1,SGCnoDES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,LRG,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.8-1.1,SnoDES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,QSO,mesh2_spectrum_poles,default-FKP,0.8-2.1,DES,24,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,QSO,mesh2_spectrum_poles,default-FKP,0.8-2.1,N,24,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,QSO,mesh2_spectrum_poles,default-FKP,0.8-2.1,S,24,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,QSO,mesh2_spectrum_poles,default-FKP,0.8-2.1,SnoDES,24,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,QSO,mesh2_spectrum_poles,default-FKP_complete,0.8-2.1,DES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,QSO,mesh2_spectrum_poles,default-FKP_complete,0.8-2.1,GAL040,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,QSO,mesh2_spectrum_poles,default-FKP_complete,0.8-2.1,GAL060,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,QSO,mesh2_spectrum_poles,default-FKP_complete,0.8-2.1,N,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,QSO,mesh2_spectrum_poles,default-FKP_complete,0.8-2.1,NGCnoN,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,QSO,mesh2_spectrum_poles,default-FKP_complete,0.8-2.1,S,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,QSO,mesh2_spectrum_poles,default-FKP_complete,0.8-2.1,SGCnoDES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,QSO,mesh2_spectrum_poles,default-FKP_complete,0.8-2.1,SnoDES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,QSO,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.8-2.1,DES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,QSO,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.8-2.1,GAL040,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,QSO,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.8-2.1,GAL060,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,QSO,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.8-2.1,N,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,QSO,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.8-2.1,NGCnoN,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,QSO,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.8-2.1,S,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,QSO,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.8-2.1,SGCnoDES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,abacus-hf-dr2-v2-altmtl,QSO,mesh2_spectrum_poles,default-FKP_thetacut_complete,0.8-2.1,SnoDES,25,mock,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/abacus-hf-dr2-v2-altmtl
full_shape/data_splits,blinded_data/data-dr2-v2,BGS_BRIGHT-21.35,mesh2_spectrum_poles,default-FKP,0.1-0.4,GAL040,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/blinded_data/data-dr2-v2
full_shape/data_splits,blinded_data/data-dr2-v2,BGS_BRIGHT-21.35,mesh2_spectrum_poles,default-FKP,0.1-0.4,GAL060,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/blinded_data/data-dr2-v2
full_shape/data_splits,blinded_data/data-dr2-v2,BGS_BRIGHT-21.35,mesh2_spectrum_poles,default-FKP,0.1-0.4,GCcomb,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/blinded_data/data-dr2-v2
full_shape/data_splits,blinded_data/data-dr2-v2,BGS_BRIGHT-21.35,mesh2_spectrum_poles,default-FKP,0.1-0.4,N,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/blinded_data/data-dr2-v2
full_shape/data_splits,blinded_data/data-dr2-v2,BGS_BRIGHT-21.35,mesh2_spectrum_poles,default-FKP,0.1-0.4,NGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/blinded_data/data-dr2-v2
full_shape/data_splits,blinded_data/data-dr2-v2,BGS_BRIGHT-21.35,mesh2_spectrum_poles,default-FKP,0.1-0.4,NGCnoN,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/blinded_data/data-dr2-v2
full_shape/data_splits,blinded_data/data-dr2-v2,BGS_BRIGHT-21.35,mesh2_spectrum_poles,default-FKP,0.1-0.4,NS,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/blinded_data/data-dr2-v2
full_shape/data_splits,blinded_data/data-dr2-v2,BGS_BRIGHT-21.35,mesh2_spectrum_poles,default-FKP,0.1-0.4,S,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/blinded_data/data-dr2-v2
full_shape/data_splits,blinded_data/data-dr2-v2,BGS_BRIGHT-21.35,mesh2_spectrum_poles,default-FKP,0.1-0.4,SGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/blinded_data/data-dr2-v2
full_shape/data_splits,blinded_data/data-dr2-v2,BGS_BRIGHT-21.35,mesh2_spectrum_poles,default-FKP,0.1-0.4,SGCnoDES,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/blinded_data/data-dr2-v2
full_shape/data_splits,blinded_data/data-dr2-v2,BGS_BRIGHT-21.35,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.1-0.4,GAL040,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/blinded_data/data-dr2-v2
full_shape/data_splits,blinded_data/data-dr2-v2,BGS_BRIGHT-21.35,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.1-0.4,GAL060,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/blinded_data/data-dr2-v2
full_shape/data_splits,blinded_data/data-dr2-v2,BGS_BRIGHT-21.35,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.1-0.4,GCcomb,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/blinded_data/data-dr2-v2
full_shape/data_splits,blinded_data/data-dr2-v2,BGS_BRIGHT-21.35,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.1-0.4,N,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/blinded_data/data-dr2-v2
full_shape/data_splits,blinded_data/data-dr2-v2,BGS_BRIGHT-21.35,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.1-0.4,NGC,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/blinded_data/data-dr2-v2
full_shape/data_splits,blinded_data/data-dr2-v2,BGS_BRIGHT-21.35,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.1-0.4,NGCnoN,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/blinded_data/data-dr2-v2
full_shape/data_splits,blinded_data/data-dr2-v2,BGS_BRIGHT-21.35,mesh3_spectrum_sugiyama-diagonal_poles,default-FKP,0.1-0.4,NS,1,data,/global/cfs/cdirs/desi/science/cai/desi-clustering/dr2/summary_statistics/full_shape/data_splits/blinded_data/data-dr2-v2
